label,split,metric,summary_value,recomputed_value,abs_diff,within_tolerance
c05_twohot_d2_logit_max50k_K64,test,rmse_log10,1.2592623233795166,1.2592623515773986,2.8197882029346033e-08,True
c05_twohot_d2_logit_max50k_K64,test,spearman,0.5092076063156128,0.509214037606531,6.431290918151866e-06,True
c05_twohot_d2_logit_max50k_K64,val,accuracy,0.7095285058021545,0.7095285196175404,1.3815385835336258e-08,True
c05_twohot_d2_logit_max50k_K64,val,auprc,0.7419134974479675,0.7419639589275862,5.046147961862424e-05,True
c05_twohot_d2_logit_max50k_K64,val,auroc,0.7702577114105225,0.7702570693415652,6.420689572239624e-07,True
c05_twohot_d2_logit_max50k_K64,val,balanced_accuracy,0.7073659598827362,0.7073659734368358,1.3554099620449733e-08,True
c05_twohot_d2_logit_max50k_K64,val,f1,0.6834351375782821,0.6834351419331657,4.354883564872125e-09,True
c05_twohot_d2_logit_max50k_K64,val,pearson,0.5415679812431335,0.5415679539679009,2.727523262802123e-08,True
c05_twohot_d2_logit_max50k_K64,val,precision,0.7166541218757629,0.7166541070082894,1.4867473585589153e-08,True
c05_twohot_d2_logit_max50k_K64,val,recall,0.6531593203544617,0.6531593406593407,2.0304879000399012e-08,True
c05_twohot_d2_logit_max50k_K64,val,rmse_log10,1.235361933708191,1.2353619801709466,4.646275564290647e-08,True
c05_twohot_d2_logit_max50k_K64,val,spearman,0.5485002994537354,0.5484635029527001,3.679650103527443e-05,True
c06_twohot_d2_logit_max50k_K128,test,accuracy,0.6925913691520691,0.6925913509889373,1.8163131776383068e-08,True
c06_twohot_d2_logit_max50k_K128,test,auprc,0.7412313222885132,0.7412716647697345,4.0342481221311566e-05,True
c06_twohot_d2_logit_max50k_K128,test,auroc,0.7512085437774658,0.7512074328749181,1.1109025477296086e-06,True
c06_twohot_d2_logit_max50k_K128,test,balanced_accuracy,0.6910040080547333,0.6910040066351462,1.4195871145261663e-09,True
c06_twohot_d2_logit_max50k_K128,test,f1,0.6647166236896387,0.6647166361974406,1.2507801905314864e-08,True
c06_twohot_d2_logit_max50k_K128,test,pearson,0.49666687846183777,0.49666696586860737,8.740676959995142e-08,True
c06_twohot_d2_logit_max50k_K128,test,precision,0.7107114791870117,0.7107114933541829,1.4167171213941288e-08,True
c06_twohot_d2_logit_max50k_K128,test,recall,0.6243131756782532,0.6243131868131868,1.1134933641798739e-08,True
c06_twohot_d2_logit_max50k_K128,test,rmse_log10,1.2701375484466553,1.2701375771784444,2.873178917006669e-08,True
c06_twohot_d2_logit_max50k_K128,test,spearman,0.5014086365699768,0.5014182984583511,9.661888374257188e-06,True
c06_twohot_d2_logit_max50k_K128,val,accuracy,0.6956808567047119,0.6956808440487966,1.2655915315740174e-08,True
c06_twohot_d2_logit_max50k_K128,val,auprc,0.726059079170227,0.7257718370065394,0.0002872421636876954,True
